frame 334:(486,76), (482,102), (499,180), (521,258), (517,279), (582,282), (589,272), 
frame 335:(488,76), (484,102), (500,180), (522,258), (518,279), (582,283), (590,273), 
frame 336:(489,76), (485,102), (501,180), (523,258), (518,279), (583,284), (591,274), 
frame 337:(491,76), (486,103), (502,181), (523,259), (518,279), (583,285), (591,275), 
frame 338:(492,77), (488,103), (503,181), (523,259), (518,280), (583,285), (591,276), 
frame 339:(494,77), (489,103), (504,181), (523,259), (518,280), (583,286), (591,277), 
frame 340:(495,77), (490,104), (505,182), (524,260), (518,280), (583,287), (592,278), 
frame 341:(496,77), (491,104), (505,182), (524,260), (518,281), (583,288), (591,279), 
frame 342:(498,78), (492,104), (506,183), (524,260), (518,281), (583,289), (591,280), 
frame 343:(499,78), (493,105), (506,183), (524,261), (518,281), (583,289), (591,281), 
frame 344:(500,78), (494,105), (507,183), (524,261), (518,281), (583,290), (591,282), 
frame 345:(501,79), (495,105), (507,184), (524,262), (518,282), (583,291), (591,282), 
frame 346:(502,79), (496,105), (508,184), (524,262), (518,282), (583,292), (591,284), 
frame 347:(503,79), (497,106), (508,185), (524,263), (518,282), (584,292), (592,284), 
frame 348:(504,80), (498,106), (509,185), (524,263), (518,283), (585,293), (593,285), 
frame 349:(505,80), (499,106), (509,185), (525,263), (518,283), (585,293), (593,286), 
frame 350:(506,80), (500,107), (510,186), (525,263), (518,283), (586,293), (593,286), 
frame 351:(507,80), (500,107), (511,186), (526,263), (519,283), (585,293), (594,287), 
frame 352:(508,81), (501,107), (511,186), (527,263), (519,282), (585,293), (595,287), 
frame 353:(509,81), (502,107), (512,186), (527,263), (520,282), (585,294), (596,288), 
frame 354:(510,81), (503,107), (513,186), (528,263), (520,282), (586,294), (596,288), 
frame 355:(511,81), (504,107), (514,186), (528,263), (520,282), (586,294), (596,288), 
frame 356:(512,81), (505,107), (515,186), (529,263), (520,282), (586,294), (596,288), 
frame 357:(513,80), (506,107), (516,186), (528,263), (520,282), (586,294), (596,288), 
frame 358:(514,80), (507,107), (517,186), (528,263), (520,282), (586,294), (596,288), 
frame 359:(515,80), (509,107), (518,186), (529,263), (520,282), (586,294), (596,288), 
frame 360:(516,80), (510,106), (518,186), (529,263), (520,282), (586,294), (596,288), 
frame 361:(517,79), (511,106), (519,186), (529,263), (520,282), (586,294), (596,288), 
frame 362:(519,79), (512,106), (519,186), (529,263), (520,282), (586,294), (596,288), 
frame 363:(520,79), (513,106), (520,186), (529,263), (520,282), (586,294), (596,288), 
frame 364:(521,79), (513,105), (520,186), (529,263), (520,282), (586,294), (596,288), 
frame 365:(521,79), (514,105), (520,185), (529,263), (520,282), (586,294), (596,288), 
frame 366:(522,79), (514,105), (521,185), (529,263), (520,282), (586,294), (596,288), 
frame 367:(523,78), (515,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 368:(524,78), (515,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 369:(524,78), (516,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 370:(525,78), (516,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 371:(526,78), (517,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 372:(526,78), (517,105), (521,185), (528,263), (520,283), (586,294), (596,288), 
frame 373:(527,78), (518,105), (521,185), (528,263), (519,283), (586,294), (596,288), 
frame 374:(528,78), (518,105), (521,185), (528,263), (519,283), (586,294), (596,288), 
frame 375:(528,78), (519,105), (521,185), (528,263), (519,283), (586,294), (596,288), 
frame 376:(529,77), (519,105), (522,185), (528,263), (519,283), (586,294), (596,288), 
frame 377:(530,77), (520,104), (522,185), (528,263), (519,283), (586,294), (596,288), 
frame 378:(530,77), (521,105), (523,185), (528,263), (519,283), (586,294), (596,288), 
frame 379:(531,77), (521,104), (523,185), (528,263), (519,283), (586,294), (596,288), 
frame 380:(532,77), (522,104), (524,185), (528,263), (519,283), (586,294), (596,288), 
frame 381:(532,77), (523,104), (524,185), (528,263), (519,283), (586,294), (596,288), 
frame 382:(533,77), (523,104), (524,185), (528,263), (519,283), (586,294), (596,288), 
frame 383:(534,77), (524,104), (525,185), (528,263), (519,283), (586,294), (596,288), 
frame 384:(534,77), (525,104), (525,185), (528,263), (519,283), (586,294), (596,288), 
frame 385:(535,78), (525,104), (525,185), (528,263), (519,283), (586,294), (596,288), 
frame 386:(536,77), (526,105), (526,185), (528,264), (519,283), (586,294), (596,288), 
frame 387:(537,77), (526,105), (526,186), (528,264), (519,283), (586,294), (596,288), 
frame 388:(537,77), (527,105), (526,186), (528,264), (519,283), (586,294), (596,288), 
frame 389:(538,77), (528,105), (527,186), (528,264), (519,283), (586,294), (596,288), 
frame 390:(539,78), (528,105), (527,186), (529,264), (519,283), (586,294), (596,288), 
frame 391:(540,78), (529,105), (527,186), (529,264), (519,283), (586,294), (596,288), 
frame 392:(540,78), (530,105), (527,186), (529,264), (519,283), (586,294), (596,288), 
frame 393:(541,78), (531,105), (528,186), (529,264), (519,283), (586,294), (596,288), 
frame 394:(542,78), (531,105), (528,186), (529,264), (519,283), (586,294), (596,288), 
frame 395:(543,78), (532,105), (529,186), (529,264), (519,283), (586,294), (596,288), 
frame 396:(544,78), (533,105), (529,186), (529,264), (519,283), (586,294), (596,288), 
frame 397:(544,78), (534,105), (530,186), (529,264), (519,283), (586,294), (596,288), 
frame 398:(545,78), (534,105), (530,186), (529,264), (519,283), (586,294), (596,288), 
frame 399:(546,78), (535,105), (531,186), (529,264), (519,283), (586,294), (596,288), 
frame 400:(547,78), (536,105), (531,186), (529,264), (519,283), (586,294), (596,289), 
frame 401:(548,78), (536,105), (531,187), (529,264), (519,283), (586,294), (596,289), 
frame 402:(549,78), (537,105), (532,187), (529,264), (519,283), (586,294), (596,289), 
frame 403:(549,78), (538,105), (532,187), (529,264), (519,283), (586,294), (596,289), 
frame 404:(550,78), (538,105), (532,187), (529,264), (519,283), (586,294), (596,289), 
frame 405:(551,78), (539,105), (533,187), (529,264), (519,283), (586,294), (596,289), 
frame 406:(552,78), (540,105), (533,187), (529,264), (519,283), (586,294), (596,289), 
frame 407:(553,78), (541,105), (533,187), (529,264), (519,283), (586,294), (596,289), 
frame 408:(554,78), (541,105), (534,187), (529,264), (519,283), (586,294), (596,289), 
frame 409:(554,78), (542,105), (534,187), (529,264), (519,283), (586,294), (596,289), 
frame 410:(555,78), (542,106), (534,187), (529,264), (519,283), (586,294), (596,289), 
frame 411:(556,78), (543,106), (535,187), (529,264), (519,283), (586,294), (596,289), 
frame 412:(557,78), (544,105), (535,187), (529,264), (519,283), (586,294), (596,289), 
frame 413:(557,78), (544,106), (535,187), (529,264), (519,283), (586,294), (596,289), 
frame 414:(558,78), (545,106), (536,187), (529,264), (519,283), (586,294), (596,289), 
frame 415:(558,79), (546,106), (536,187), (529,264), (519,283), (586,294), (596,289), 
frame 416:(559,78), (546,106), (536,187), (529,264), (519,283), (586,294), (596,289), 
frame 417:(560,79), (547,106), (536,187), (529,264), (519,283), (586,294), (596,289), 
frame 418:(560,79), (547,106), (537,187), (529,264), (519,283), (586,294), (596,289), 
frame 419:(561,79), (547,106), (537,187), (529,264), (519,283), (586,294), (596,289), 
frame 420:(561,79), (548,106), (537,187), (529,264), (519,283), (586,294), (596,289), 
frame 421:(562,79), (549,106), (537,187), (529,264), (519,283), (586,294), (596,289), 
frame 422:(562,79), (549,106), (538,187), (529,264), (519,283), (586,294), (596,289), 
frame 423:(562,79), (549,106), (538,187), (529,264), (519,283), (586,294), (596,289), 
frame 424:(563,79), (550,106), (538,187), (529,264), (519,283), (586,294), (596,289), 
frame 425:(563,79), (550,106), (538,187), (529,264), (519,283), (586,294), (596,289), 
frame 426:(564,79), (550,106), (538,187), (529,264), (519,283), (586,294), (596,289), 
frame 427:(564,79), (550,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 428:(564,79), (551,106), (539,187), (529,264), (519,283), (586,294), (596,289), 
frame 429:(565,79), (551,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 430:(565,79), (551,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 431:(565,79), (551,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 432:(566,79), (552,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 433:(566,79), (552,106), (539,187), (530,264), (519,283), (586,294), (596,289), 
frame 434:(566,79), (552,106), (539,187), (529,264), (519,283), (585,294), (596,289), 
frame 435:(566,79), (552,106), (539,187), (529,264), (519,283), (585,294), (596,289), 
frame 436:(567,79), (553,106), (539,187), (529,264), (519,283), (585,294), (596,289), 
frame 437:(567,79), (553,106), (539,187), (529,264), (519,283), (585,294), (596,289), 
frame 438:(567,79), (553,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 439:(568,79), (553,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 440:(568,79), (554,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 441:(568,79), (554,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 442:(569,79), (554,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 443:(569,79), (554,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 444:(569,79), (555,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 445:(570,79), (555,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 446:(570,79), (555,106), (540,187), (529,264), (519,283), (585,294), (596,289), 
frame 447:(570,79), (556,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 448:(571,79), (556,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 449:(571,80), (556,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 450:(571,80), (557,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 451:(572,80), (557,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 452:(572,80), (557,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 453:(572,80), (558,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 454:(573,80), (558,106), (541,187), (529,264), (519,283), (585,294), (596,289), 
frame 455:(573,80), (558,106), (542,187), (529,264), (519,284), (585,295), (596,289), 
frame 456:(573,80), (558,106), (542,187), (529,264), (519,284), (585,295), (596,289), 
frame 457:(574,80), (559,106), (542,187), (529,264), (519,283), (585,295), (596,289), 
frame 458:(574,80), (559,106), (542,187), (529,264), (519,283), (585,295), (596,289), 
frame 459:(574,80), (559,106), (542,187), (529,264), (519,283), (585,295), (596,289), 
frame 460:(574,80), (559,106), (542,187), (529,264), (519,283), (585,295), (596,289), 
frame 461:(575,80), (560,106), (542,187), (529,264), (519,283), (585,295), (596,289), 
frame 462:(575,80), (560,106), (542,187), (529,264), (518,283), (585,295), (596,289), 
frame 463:(576,80), (561,106), (542,187), (529,264), (518,283), (585,295), (596,289), 
frame 464:(576,80), (561,106), (542,187), (529,264), (518,283), (585,295), (596,289), 
frame 465:(576,80), (561,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 466:(577,80), (561,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 467:(577,80), (562,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 468:(578,80), (562,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 469:(578,81), (562,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 470:(579,80), (563,106), (543,187), (529,264), (518,283), (585,295), (596,289), 
frame 471:(579,81), (563,106), (544,187), (529,264), (518,283), (585,295), (596,289), 
frame 472:(580,80), (563,106), (544,187), (529,264), (518,283), (585,295), (596,289), 
frame 473:(580,81), (564,106), (544,187), (529,264), (518,283), (585,295), (596,289), 
frame 474:(581,81), (564,107), (544,187), (529,264), (518,283), (585,295), (596,290), 
frame 475:(581,81), (565,106), (545,187), (529,264), (518,283), (585,295), (596,289), 
frame 476:(582,81), (565,107), (545,187), (529,264), (518,283), (585,295), (596,290), 
frame 477:(582,81), (566,107), (545,187), (529,264), (518,283), (585,295), (596,290), 
frame 478:(583,81), (566,107), (545,187), (529,264), (518,283), (585,295), (596,290), 
frame 479:(583,81), (567,107), (545,187), (529,264), (518,283), (585,295), (596,290), 
